comment_id,author,text,like_count,published_at
UgyKuBaKDhHkerQJTN94AaABAg,@1GojoGlazer,Started gooning to Ts,0,2025-09-01T15:39:28Z
UgwXPt3A6cTBTaGq7AZ4AaABAg,@Carl_with_a_k_,Damn I wanted to hear hakaris VA,0,2025-09-01T15:38:59Z
UgwjYFLEZxlTaDaQngh4AaABAg,@theoisreal,No wayyy,0,2025-09-01T15:38:22Z
UgwlP-tQ8GRbFJGTyOZ4AaABAg,@HiraBiswas-s2p,waiting suks!!,0,2025-09-01T15:37:48Z
Ugz2LY7WG4mZv31tvIt4AaABAg,@Commerce_with_krish,Animation just feels so off,0,2025-09-01T15:37:12Z
UgxIBTvP9DBuMxehKvV4AaABAg,@DzakyBrian,Where is Hakari?,0,2025-09-01T15:36:53Z
UgzpPBcc4h5n_m09qRl4AaABAg,@JulieFlom,Hakari?,0,2025-09-01T15:36:32Z
UgyZo2RBjtUOwgtQ_1J4AaABAg,@EmmaJ-m2q,0:40 is this hanako or tsuksa's voice actor? I just started watching toilet bound hanako kun in japanese,120,2025-09-01T15:36:06Z
UgyerRYD2t8B6xnzZFl4AaABAg,@userguga215,Depois que for terminado os animadores da MAPPA vão ser liberados do cativeiro para verem suas família !!,0,2025-09-01T15:35:37Z
UgxJ15xtnKysrKdFphB4AaABAg,@s.o.m.e.o.n.e.,HUHHH?,0,2025-09-01T15:35:09Z
UgzuO_fB10B8NhJOhxd4AaABAg,@uncialgboy56,Happy new month,0,2025-09-01T15:35:07Z
UgwtPQcmlNbHu9C3cH54AaABAg,@MdHsan-k2u7e,I cannot waite 🎉🎉🎉,0,2025-09-01T15:33:42Z
UgyA0CVQsC3hV9fvxWp4AaABAg,@arlo1king146,TS IS PEAAAAKKK,0,2025-09-01T15:33:25Z
Ugyuei54xceGuuy5EUN4AaABAg,@lexe03,animation...😪,0,2025-09-01T15:33:18Z
UgwHEUjW6-Wqou2esdJ4AaABAg,@manuravindraaswal8766,🎉 finally,0,2025-09-01T15:32:41Z
Ugw1LIB5MIR1Q6roa7x4AaABAg,@Killian-i3p,YES!FINALLY!FINALLY!!!!,0,2025-09-01T15:32:36Z
UgyQLmf65zjaz4k1Df94AaABAg,@rafaelpozo9962,1:15 mommy😮❤,0,2025-09-01T15:32:25Z
UgzZr_W8DEZAkUD4jjt4AaABAg,@DoggyP00,"1:00 that fight actually looks terrible, but i trust in the animators' lack of human rights so I'm sure it will be awesome in the final version.",0,2025-09-01T15:31:58Z
UgyOhR-lu6OAogyCD2V4AaABAg,@angelxxsuicide,DAMN ANIMATIONS BRO ANIMATIONS,0,2025-09-01T15:31:44Z
UgzJ8DnRlgSMKlK5F4t4AaABAg,@Chris-Business,On fire !!!! ❤️‍🔥❤️‍🔥❤️‍🔥,0,2025-09-01T15:30:47Z
UgypHrd_nR7WokXa1VN4AaABAg,@zinminhtet8660,"Damn I miss Satorou Gojo so much.
And i know Yuki will do all her best.",0,2025-09-01T15:30:16Z
UgylHD2aqANFmWgfmMd4AaABAg,@Mrmanic_650,This is so tuff😭,0,2025-09-01T15:29:30Z
UgyvfNdO9SICYTWwxC94AaABAg,@0_SURYA_143_,Where is Gojo..???,1,2025-09-01T15:28:57Z
UgydnUJps2EPyFD_VRJ4AaABAg,@Greyrabbits109,Clan slaughter it’s peak,0,2025-09-01T15:28:52Z
UgwEt_pWqecfpCYWuh54AaABAg,@Chrissandoval-b4u,Why so long to make😭😭,0,2025-09-01T15:27:51Z
UgyKPpLeeINhZG1RR_d4AaABAg,@YunaTuna01,Mappa workers goin be enslaved like the 1800s,0,2025-09-01T15:27:43Z
UgyGleL17T8NaSjAkTF4AaABAg,@shtwayft6448,NO HAKARI IN THE TRAILER??!!,0,2025-09-01T15:27:30Z
UgyVBtzpwup7LflOniB4AaABAg,@itube2.0-w1,Gojo,1,2025-09-01T15:27:17Z
UgzDshU_CxbgVJITK1F4AaABAg,@ninthefrog3911,Lets go,0,2025-09-01T15:25:19Z
UgzFwXehxPlXk0M2hRt4AaABAg,@ppthitayasathan5231,I wanna cry. TT,0,2025-09-01T15:25:03Z
Ugwj0e2JUjixdJ0yq294AaABAg,@RedRaikou,The only highlight after loosing Gojo is Yuta returning despite SPOILER .........................................................................................................................................................................................................................................................................................Yuta takes over Gojos body only to lose badly.,0,2025-09-01T15:24:18Z
UgxYvMEU-OkeFigaHMV4AaABAg,@ZairaLofi,Soo from now on worker are under cage for how many year ??,0,2025-09-01T15:23:10Z
UgzPRdNeTwvSNfDyrrp4AaABAg,@butlertofficial,letss goooo brooooother,0,2025-09-01T15:22:52Z
UgzwSAS-82ofUD86dNl4AaABAg,@vera_level_g7902,"nalla irundhuchu bro 
andhe IPO video bro",0,2025-09-01T15:22:45Z
UgxLWNTR5fhiZ8h7O-R4AaABAg,@Speedsta123,"Would love if like Blue Lock, they do separate PVs for each new character 
All budget should go to the cockroach ✋🙂‍↕️✋",1,2025-09-01T15:21:41Z
UgzR0z5iz_fkjpLXE0Z4AaABAg,@SoraxTTV,GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!! GOJO GOT UNSEALD AND DIED AGINST SUKUNA!!!!!,0,2025-09-01T15:20:33Z
UgyOSV0cEtJuAfT-feJ4AaABAg,@oliverpatel9791,2026 😭😭😭😭😭,0,2025-09-01T15:20:31Z
UgwD1JAnaqzXiXABQbd4AaABAg,@DeliciousCook07,"It's good but I think it is not better then S1,2 animation this time they are not doing with there full heart for the animation 🙂",0,2025-09-01T15:20:00Z
UgxueqxtrHKAh2kIQH54AaABAg,@morningstarlink,"hahahahahha amazing, I have been saving jjk for quite some time now(3 years to be exact) I wanted to binge watch season 1 and 2 nonstop and Im at season 2 episode 20 now, holy this must be luck that the new season if about to be released after I finish season 1,0 and 2 xD I truly am the honored one haha",0,2025-09-01T15:19:45Z
UgxISXUDHanvXFk7vPB4AaABAg,@Facttheatrefacttheatre,Indian audiance attandance here' 🇮🇳🇮🇳🇮🇳🇮🇳,0,2025-09-01T15:19:34Z
Ugy0PxWdA-xNQW_seLJ4AaABAg,@nicolascaceres5974,Se me paro todo,0,2025-09-01T15:18:49Z
UgzG-lue1D2Bcpf7Dm14AaABAg,@chibi_sensei4554,someone literally said “i’m gonna miss gojo sensei wondering when he’s gonna unsealed” ),9,2025-09-01T15:17:29Z
Ugx2U6IQHd8yFHPqTeB4AaABAg,@Unknownperson-eo6mk,We've been waiting for how long again?,0,2025-09-01T15:17:00Z
UgzLLMD8HYisDsbvxUN4AaABAg,@vexodus6176,"""TURN UP THE MUSIC! CUZ THIS... IS A FUNERAL FOR THE LIVING!""",0,2025-09-01T15:16:47Z
UgwQ9E1b08VtYMQZXx14AaABAg,@i_likeYT,this is big w to jjk fans,0,2025-09-01T15:15:59Z
UgwbBfSCHe72oPwr5RB4AaABAg,@icon_ai,Gojo🎉🎉,0,2025-09-01T15:15:51Z
UgztglEWAZndvuxpXxV4AaABAg,@Gavira_XD,GOOOOOOOOOOOOOOOOOOOOOOL,0,2025-09-01T15:15:03Z
UgwDsKW7XUtDKECdKoN4AaABAg,@u.l.t.r.a.1,I was waiting for kashimo and hakari 😢,0,2025-09-01T15:14:42Z
UgylI3wSkYXIrJTnYxl4AaABAg,@Pacster650,People saying the animation looks weird. It looks weird cuz they are actually coping Akutami's art style now.,0,2025-09-01T15:14:42Z
Ugx9jFTH-2S_EqJU71J4AaABAg,@ArdieviNgwani15,Skip culling game get straight to Shinjuku showdown,0,2025-09-01T15:14:37Z
Ugy0gvBgRt4JieYyjLB4AaABAg,@sanubhutia2007,Why jan 2026 indian students will be having board exams 😢,0,2025-09-01T15:12:08Z
Ugy4KFXyNM6-AUp3j6x4AaABAg,@MortalXP_1535,We are not heroes.... We are Jujutsu sorcerers... And Jujutsu sorcerers are,0,2025-09-01T15:11:34Z
Ugwv0EZPceSrVlYm9NB4AaABAg,@megadeltsmarcy,YUTAAAA,0,2025-09-01T15:11:25Z
UgwfUoiJJAyTOYXAa9h4AaABAg,@dogegaming6349,Shinjuku showdown in 3 more years btw,0,2025-09-01T15:11:17Z
Ugx5HdlsefC14Y4ezvh4AaABAg,@Lukozzz234,"1:05 Lo admito, una pequeña parte de mi esta feliz de volver a ver a Kashi.",2,2025-09-01T15:10:38Z
Ugw7gs80qvfX0F99RjB4AaABAg,@Nicoidkdude,PEAK,0,2025-09-01T15:10:32Z
UgzhbJD9F41j9jUjJIh4AaABAg,@hueningiesplushie8516,WE ARE FINALLY BACK,0,2025-09-01T15:09:46Z
UgzXGbB_sL8jTHO4pkN4AaABAg,@im_P3RFET1ON,"Animation TUFF, editing TUFF, music TUFF, voice acting TUFF",0,2025-09-01T15:09:08Z
UgwRFvV_JGNDAY-wyi14AaABAg,@zen.04,Gotta prepare for another wave of depression,0,2025-09-01T15:09:08Z
Ugx3iIlddfstACzjLfR4AaABAg,@ketannarula,Let's fkin gooooooo,0,2025-09-01T15:08:51Z
UgyhmhImjB3Op2mcbX94AaABAg,@Im_Adu,2 years... But still THE BEST Anime I have seen,0,2025-09-01T15:08:43Z
UgyJ_r8KxPtJ21qMk114AaABAg,@BanDevours,Moment of silence for the writers and animators families. Kids gonna be adults when they make it back home😂.,0,2025-09-01T15:08:00Z
UgyjLN3zqiySzDvGXRR4AaABAg,@PluuuumE,JJK: Peak level animation School Playground level community,0,2025-09-01T15:06:57Z
UgyC88nJunwv-R3yiSV4AaABAg,@Unclerandy2.0,MAKI CHARACTER DESIGN IS PEAK🥹🥹🥹,0,2025-09-01T15:05:49Z
Ugy9qLCbJ9a-pmhjf514AaABAg,@Ajanth_Gaming,After years of waiting they gonna give us a piece of cake,1,2025-09-01T15:05:46Z
UgyEQPcB4geGGfQqtcB4AaABAg,@TyrantsRuin,Hell yeah! Only if HxH gave us the next arc,0,2025-09-01T15:05:19Z
Ugz4DM9pDJ3DVx18N5B4AaABAg,@3er9ler,when ??????????????????????????????????????????????????????,0,2025-09-01T15:05:18Z
UgyIIJJKzoBY9CEbMUB4AaABAg,@GeopoliticalInsights_1,❤❤,0,2025-09-01T15:05:10Z
UgyxyR169qYEDIFwYLN4AaABAg,@kyleo8953,"OP theme by?
ED theme by?",0,2025-09-01T15:04:25Z
Ugzy1Vgm5Oc-FiPXMIV4AaABAg,@Spxcii,Aii where’s season 4,0,2025-09-01T15:03:20Z
UgxJvLsJ2fNgW2K53f94AaABAg,@KenzoShoffner-m8e,Season 3 is here let's go  jjk,0,2025-09-01T15:02:05Z
Ugwk6L4RrXFuRtUkQi94AaABAg,@kedarvinodpatil6768,❤🤩🤩😍😍,0,2025-09-01T15:01:43Z
Ugxkozfvdr3oR0L4Bex4AaABAg,@simplylew4598,WE'RE SO BACK BABYYY,0,2025-09-01T15:01:30Z
UgyuQRC_HQC_9kIN_bR4AaABAg,@LuciferDLieron,"Others-""WE ARE SO BACK""

MAPPA animators to their families-""WE'RE NEVER COMING BACK""",13968,2025-09-01T15:01:25Z
UgyqXxxdvor61p5gRCt4AaABAg,@Yurixxfx,What did they do to my megumi,0,2025-09-01T15:01:19Z
Ugz61Pp143zQjY3zQxZ4AaABAg,@tindenoficial6274,ansioso ja,0,2025-09-01T15:01:06Z
UgySCh0jfhrHHjXzrs14AaABAg,@HelicópteroBlackhawk,Volta do anime onde o protagonista não é o protagonista.,0,2025-09-01T15:00:38Z
Ugx_CMppmWh2cU-ubxR4AaABAg,@penquinoboy17,the moment they say gojo won im finna laugh,0,2025-09-01T15:00:10Z
Ugw8qtxWPHLlzBdAMsp4AaABAg,@RicardoMilos001,WHERE TF IS ONE PUNCH MAN TRAILER??,0,2025-09-01T14:59:58Z
UgyCH2yJqM3JlFxoSCF4AaABAg,@LoDart210,So is this the next season or is it a movie to kick off the new season?,0,2025-09-01T14:59:47Z
Ugz2wMKRFn5i-XHlVIF4AaABAg,@faris0991,"""We are not heroes we are jujutstu sorcerers""          

                                                                                              ~ Megumi Fushiguro",21,2025-09-01T14:59:42Z
Ugx9ut0uCHVcoSi0XiF4AaABAg,@LeaKraushaar,"Waited 2 whole years fir this can't wait to see it


Ps: i'm going insane waiting for that damn season",0,2025-09-01T14:58:48Z
UgxX-ul2SSjt0qqestd4AaABAg,@DiannA2477,Pal cine voy de nuevo 🥳🥳🥳,0,2025-09-01T14:58:36Z
Ugztxc__WUm7wZZU79B4AaABAg,@IGOPLAYS_videos,This is just the peak of mappa,1,2025-09-01T14:58:10Z
UgxCsHeG4z4Sj7wX8cp4AaABAg,@dakssus,I hope they don't end up hating her 😢,0,2025-09-01T14:58:07Z
Ugy-4_lhxGrOcknYX-Z4AaABAg,@HeartD_game,I cant wait for it💙💙,0,2025-09-01T14:58:06Z
UgwKCoPN7I-a4YFBo_l4AaABAg,@BronzErax954,There’s no way that they didn’t reveal(them),0,2025-09-01T14:57:25Z
UgyfY7iexcom6wRC6xV4AaABAg,@IM-Moon-20,Finally finally finally the teaser is out yay I can't control my feelings yayyyyyyy❤❤❤❤,0,2025-09-01T14:57:20Z
UgwiGdWu3QNifQZVtbx4AaABAg,@parthivanpilley1442,Waiting for maki's transformation in anime 🔥🔥🔥,0,2025-09-01T14:57:06Z
UgzZXnpEk_4_58NLQz14AaABAg,@RajeshTayade-rj8eg,I wish they make the animation more clean and better,0,2025-09-01T14:56:59Z
Ugyt5y-4_4k5KfQ8Q2p4AaABAg,@orewaluffy14,"0:36 we are not heroes
We are jujutsu sorcerers 
And jujutsu sorcerers are",0,2025-09-01T14:56:37Z
Ugx_oMziCMPR6toOC4B4AaABAg,@RuneyDulo,"""JACKPOT"" 💜💙",0,2025-09-01T14:55:18Z
UgxkJ6W2FVgerLpBpdZ4AaABAg,@Flamingosbarbiepookiefood,No way,0,2025-09-01T14:55:09Z
Ugx1KzrMCTZcujpfvAB4AaABAg,@Verlisify,This is going to be the best Anime series ever when its completed,0,2025-09-01T14:52:06Z
UgzmsVtXberxGrFlor54AaABAg,@Snowfluff744,THEIR GONNA BE PARTS!!!!❤,0,2025-09-01T14:51:44Z
Ugz6MnISFHHV34LvrzZ4AaABAg,@noorlight-sz7im,Maki 🫦🫦🫦,1,2025-09-01T14:51:17Z
UgzZM2QP-R67k9RMZLV4AaABAg,@muhammadakhlaq1585,Workers w,0,2025-09-01T14:50:30Z
UgzrXFHtPvP20AFsynh4AaABAg,@nefryttttt,15 762 comment. AMAZING,0,2025-09-01T14:49:22Z
UgzXzTqGy23Z2qeEfFd4AaABAg,@KoiiKunn,I hope the new songs for the opening and closing of episodes are good,0,2025-09-01T14:49:20Z
UgwDmMthjSVnYdX6txB4AaABAg,@quarryplayz8376,WHO IS READY FOR KASHIMO VS HAKARIII LES GO,1,2025-09-01T14:48:49Z
UgzdRsEvPYM8UdNI9Yx4AaABAg,@Kane-j3q,"Naoya vs maki and 3 other men, is about to be peak",0,2025-09-01T14:48:07Z
Ugy2cwhZEf9wAIeSoCd4AaABAg,@MysticalBabyMoose,My boy Choso looking clean af,0,2025-09-01T14:47:49Z
Ugy9wJJG2Oz5geGo5Z14AaABAg,@aflyingstarly5535,The lack of Brazilian phonk is alarming,2,2025-09-01T14:46:38Z
Ugwj5h-0dHp3d1jKIYZ4AaABAg,@PlayPayMakersPL,I hope Toji will comeback again,0,2025-09-01T14:46:18Z
UgwoNI1_0kLX3fwLcBx4AaABAg,@Rad-c9u4h,But GOJO😢 sir,0,2025-09-01T14:44:19Z
UgwETvgplvANsMTmd3h4AaABAg,@akashj.r7842,Finally 💀🙌,0,2025-09-01T14:44:08Z
UgwxPFk4ya6oLuApPk14AaABAg,@quarryplayz8376,Mappa workers are not gonna see their family for another year 🔥,4,2025-09-01T14:43:20Z
UgzVhJmGXwmfhCcoKMV4AaABAg,@faroozkhan5729,"Soo, where's Gojo ?",0,2025-09-01T14:43:07Z
Ugx3gYG60_zszaPNMPJ4AaABAg,@quarryplayz8376,I GOT GOOSEBUMPS FROM THIS I CANT WAIT,0,2025-09-01T14:42:17Z
UgyQoMyhEjJRw5sbznh4AaABAg,@ft.scaryy,Animation not looking good in trailer 🧐,2,2025-09-01T14:42:07Z
Ugw2k2OLRnY9lkRQjQ14AaABAg,@ShrutiSingh-jd8ty,❤❤❤,0,2025-09-01T14:41:38Z
UgwkNsTPfb9nIRTjyRx4AaABAg,@hehehe_w,I want lost in paradise as the outro again or else the trauma will end me🙏🏻,0,2025-09-01T14:40:18Z
UgyIiPt5cVc_mLi5phZ4AaABAg,@MazenAhmed-uv3cs,خخخخخخخخ جامد,0,2025-09-01T14:40:08Z
UgxRZnNdbt-4V81OyJ94AaABAg,@BlackHole9077,LET’S GOOOOOOOOOOOOOO🎉🎉🎉,0,2025-09-01T14:39:41Z
UgwbMlGOy7u1EKwLbMt4AaABAg,@ChairmanIlyaas,Classic is back soon!,0,2025-09-01T14:38:35Z
UgxMlTHG9kgrpJMDKCV4AaABAg,@lamhuy1945,I can't wait:3😆😆😆,0,2025-09-01T14:38:14Z
Ugw1GVJOJakNSyfA0v94AaABAg,@breh9320,"Can’t wait to get hyped, let down, and move on from this circus all over again 😂",2,2025-09-01T14:37:20Z
UgxRjVrrR3BB43Eo8Jt4AaABAg,@cokebear-clan,i like men,0,2025-09-01T14:36:51Z
UgxoqPZ7GUq-qhpfqB94AaABAg,@retrospectivee,"Yuta: I was just joking
The joke:",1,2025-09-01T14:36:47Z
UgxO5I3DT5dPbdfepbZ4AaABAg,@SSSV-123K,One my most favorite animes are making a comeback 👍,0,2025-09-01T14:36:41Z
Ugwxwj2ucA5LJ7gkphJ4AaABAg,@gaphoneyo,Cant wait to see hakari and his femboy,1,2025-09-01T14:35:38Z
UgzkwQoO3dexG_k4W8d4AaABAg,@knife585,Naoya vs choso looking clean,0,2025-09-01T14:35:23Z
UgxUbLzB-co9QsCICy94AaABAg,@assassinxshowdown,"Shibuya survivors watching the teaser: ‘Haha, we made it.’ Narrator: ‘No, you didn’t.’",0,2025-09-01T14:35:16Z
UgyCpmi9WX9ZW7Zbwxp4AaABAg,@UtkarshYadav-v6g,"yay more trauma incoming""you are my special""",1,2025-09-01T14:35:09Z
Ugy-KBEedlPyFWtTFPd4AaABAg,@ReynerBudiman-ui1xv,why bother to watch when u know the ending sucks gojo's dead lol whateva,0,2025-09-01T14:34:46Z
Ugz4eqMD48rQiBQWvnh4AaABAg,@ginassi_,"Gege, i gave up when you kept killing my favourites. Now you're inviting me back for more heartbreak?",0,2025-09-01T14:34:42Z
UgyDo_1lTTGzSUrxCud4AaABAg,@ZiomaraHerrera,😂you caught me in cinema,0,2025-09-01T14:34:32Z
Ugw8PSq-ydXkCEaKBMF4AaABAg,@Aklzss,This is about to be PEAK,1,2025-09-01T14:34:31Z
UgzgTLonKDhoSY5Lbjl4AaABAg,@RenataKhristina,I pray the animators are getting proper rest and pay this time 😒😒😶‍🌫😶‍🌫,73,2025-09-01T14:34:16Z
UgyWJiC5pSAoHwr8tKF4AaABAg,@shreyasingh2k,MAY THESE CREATORS GET A HUGE PAY RAISE AND HEALTHIER PLEASE CUZ OH MY GAWWDDDD,0,2025-09-01T14:33:24Z
UgwN1D9MTzgdBEEb9Od4AaABAg,@Neetrin,I just randomly search jujutsu kaisen after like 2 months and i see this 😂,3,2025-09-01T14:32:54Z
UgzZIRLOPIZie01BZNh4AaABAg,@waffle284,Not showing GOATkari in the trailer sounds like a grave crime,3,2025-09-01T14:32:37Z
UgxaS9HlUh2Gd4KbNhB4AaABAg,@Obito_Uchiha333,new animators?,0,2025-09-01T14:31:43Z
Ugxm6cHOZsqI339P3St4AaABAg,@fall3n_siren,The animators being locked up this time 🙏,0,2025-09-01T14:30:40Z
UgwORIwivo3Oa-PT4cl4AaABAg,@Sadat1178,Animation Quality got nerfed 😭,1,2025-09-01T14:30:32Z
UgyIdQ1bF2hzcKJhFQ94AaABAg,@Lemnoproductions,Why does it say toho😢,0,2025-09-01T14:30:21Z
UgzcPg8ey4A2QTFGhEd4AaABAg,@Vishal-24003,Bruh i just saw the thumbnail and i was like they fuked up again,0,2025-09-01T14:30:13Z
UgySHB2ATgESCEW13zp4AaABAg,@whiteskullff,Where is our kitkat gojo,0,2025-09-01T14:30:09Z
UgxKt7jkiGZUnEHsTwN4AaABAg,@RiyanshNaik-c9k,"Props to the mappa animators for making this masterpeice
And not seeing their families for more than 2 yrs",3,2025-09-01T14:30:03Z
UgyLYa3uVehRr0XkJ-B4AaABAg,@Adiyal334,peak.,0,2025-09-01T14:29:11Z
UgxL7EqYIUgWlhXAotR4AaABAg,@pianoprofitonal,its happening 🥹,0,2025-09-01T14:28:57Z
UgxfmsJDN2bkubVezcR4AaABAg,@vengkat1044,Damn 4 million under 24hrs ❤,0,2025-09-01T14:28:54Z
Ugzwt4edAoYp8dUpgGt4AaABAg,@FlameEmperorKam,Praying for the animator’s health 🙏,0,2025-09-01T14:28:52Z
UgzSmnZlvbxfzSBl5154AaABAg,@mochamadfauzy258,Can't wait to see Maki going crazy,0,2025-09-01T14:28:19Z
UgwGUo3dvd6UGBOAJft4AaABAg,@LemonadeandAlienStage,FINALLY WE ARE BACK BABYYYYYYY,0,2025-09-01T14:27:39Z
Ugym9_cFr-gGpIeXIX94AaABAg,@el-daknte,Mantap dam,0,2025-09-01T14:26:50Z
Ugx8zYTvz22ET822Ch54AaABAg,@Hemmagar356,Finally 🎉,0,2025-09-01T14:26:41Z
Ugz_aYpeuR985q-ASrR4AaABAg,@justarandomguy2814,Oh mah days man I’m so hyped 😭 y’all better have cooked 🙏👨‍🍳,0,2025-09-01T14:26:42Z
Ugxc_pvJxWyxRKmzvI94AaABAg,@Abyssal_Hyperbolical,Finally bro after 2 years,0,2025-09-01T14:26:34Z
UgyPUrbLS9jZtxrTcNN4AaABAg,@Thegamerissigma,Leave Yuji alone bro😭😭😭,0,2025-09-01T14:26:09Z
UgxUeT65auOngeQH3ip4AaABAg,@1kdanrue112,We’re back to season 1 animation!!!!,0,2025-09-01T14:25:05Z
UgwlhCWoykQquhr1Nr14AaABAg,@HealingSlave,where toji ? Copium,0,2025-09-01T14:24:56Z
Ugwn9vzbj7SxriGpjhZ4AaABAg,@Artazix,ppl aren't talking about the music enough it's so good it gives off staring at a sunset in an apocalypse vibes,0,2025-09-01T14:24:51Z
Ugyo0tm9_vQfibAmOsl4AaABAg,@degor2839,Ураа Январь 2026 ждем,0,2025-09-01T14:24:26Z
UgxRI53YeC5jAnR9VJh4AaABAg,@Mr.randomPY,Pure 3D,0,2025-09-01T14:24:09Z
UgzgVAs5seB2MEiLdKF4AaABAg,@漫画HAJIME,Everyone come back! We're having a retrial,0,2025-09-01T14:24:07Z
UgyK7zmFN13vr4mvsa14AaABAg,@wissmur_YF,"And suddenly this starts playing ""you're my special..""",3,2025-09-01T14:23:05Z
UgxyLJH0frIJNwSgTPJ4AaABAg,@masaladosa386,"not gonna lie this looks mid, the culling games arc is so hype but still there is nothing hype about this teaser imo.",1,2025-09-01T14:22:39Z
Ugwrq9fvJkNtAev6JS14AaABAg,@hybridkkz,add polish subtitles🙏,0,2025-09-01T14:22:05Z
UgwIYc7wRGD1lCNg9hl4AaABAg,@ASH_AMG,Naoya fight looks amazing,0,2025-09-01T14:21:58Z
UgwdfKOAkl8W0sr7j5h4AaABAg,@ВоваВолченко-э8н,Перевожу для русских которые не понимают энглиш 2026 года 1 Января,0,2025-09-01T14:21:36Z
UgzNdBmhZ8ybvIwD4U94AaABAg,@kimkibuh5842,We are not heroes we are are Jujutsu courserers and Jujutsu sorcerers are...,1,2025-09-01T14:21:35Z
Ugx6EvJoeWUEiLGjcct4AaABAg,@classicbell01,"Yay, another season of trauma: the anime!",0,2025-09-01T14:20:41Z
Ugzo2alB5Pe4J9DdqF54AaABAg,@ChehR2152,W,0,2025-09-01T14:20:14Z
